onset	duration	response_time	button_pressed	trial_type
245.009	3.012	n/a	n/a	CueShapes
248.021	2.008	0.555	L	Shapes
250.029	1.104	n/a	n/a	ITI
251.133	2.008	0.642	L	Shapes
253.141	1.088	n/a	n/a	ITI
254.229	2.008	0.754	R	Shapes
256.237	1.087	n/a	n/a	ITI
257.324	2.008	0.755	R	Shapes
259.332	1.088	n/a	n/a	ITI
260.42	2.008	0.995	R	Shapes
262.428	1.105	n/a	n/a	ITI
263.533	2.008	1.042	R	Shapes
265.541	3.012	n/a	n/a	CueFaces
268.553	2.008	0.935	R	Faces
270.561	1.038	n/a	n/a	ITI
271.599	2.008	0.825	L	Faces
273.607	1.071	n/a	n/a	ITI
274.678	2.008	0.922	L	Faces
276.686	1.054	n/a	n/a	ITI
277.74	2.008	0.868	R	Faces
279.748	1.087	n/a	n/a	ITI
280.835	2.008	0.885	L	Faces
282.843	1.021	n/a	n/a	ITI
283.864	2.008	0.88	R	Faces
285.872	3.012	n/a	n/a	CueShapes
288.884	2.008	0.788	L	Shapes
290.892	1.104	n/a	n/a	ITI
291.996	2.008	0.836	R	Shapes
294.004	1.105	n/a	n/a	ITI
295.109	2.008	0.827	R	Shapes
297.117	1.054	n/a	n/a	ITI
298.171	2.008	0.9	L	Shapes
300.179	1.054	n/a	n/a	ITI
301.233	2.008	0.702	L	Shapes
303.241	1.088	n/a	n/a	ITI
304.329	2.008	0.718	L	Shapes
306.337	3.012	n/a	n/a	CueFaces
309.349	2.008	0.738	R	Faces
311.357	1.054	n/a	n/a	ITI
312.411	2.008	0.796	R	Faces
314.419	1.037	n/a	n/a	ITI
315.456	2.008	0.983	L	Faces
317.464	1.054	n/a	n/a	ITI
318.518	2.008	0.857	L	Faces
320.526	1.071	n/a	n/a	ITI
321.597	2.008	0.978	L	Faces
323.605	1.054	n/a	n/a	ITI
324.659	2.008	1.124	L	Faces
326.667	3.012	n/a	n/a	CueShapes
329.679	2.008	0.888	R	Shapes
331.687	1.105	n/a	n/a	ITI
332.792	2.008	0.743	L	Shapes
334.8	1.054	n/a	n/a	ITI
335.854	2.008	1.305	R	Shapes
337.862	1.071	n/a	n/a	ITI
338.933	2.008	0.85	R	Shapes
340.941	1.087	n/a	n/a	ITI
342.028	2.008	0.907	L	Shapes
344.036	1.088	n/a	n/a	ITI
345.124	2.008	0.747	R	Shapes
347.132	3.012	n/a	n/a	CueFaces
350.144	2.008	0.854	R	Faces
352.152	1.021	n/a	n/a	ITI
353.173	2.008	1.257	R	Faces
355.181	1.037	n/a	n/a	ITI
356.218	2.008	1.084	L	Faces
358.226	1.021	n/a	n/a	ITI
359.247	2.008	1.095	L	Faces
361.255	1.021	n/a	n/a	ITI
362.276	2.008	0.818	R	Faces
364.284	1.054	n/a	n/a	ITI
365.338	2.008	1.06	L	Faces
367.346	3.012	n/a	n/a	CueShapes
370.358	2.008	0.8	L	Shapes
372.366	1.087	n/a	n/a	ITI
373.453	2.008	0.729	R	Shapes
375.461	1.105	n/a	n/a	ITI
376.566	2.008	0.784	R	Shapes
378.574	1.087	n/a	n/a	ITI
379.661	2.008	0.745	L	Shapes
381.669	1.105	n/a	n/a	ITI
382.774	2.008	0.76	L	Shapes
384.782	1.054	n/a	n/a	ITI
385.836	2.008	0.674	L	Shapes
387.844	3.012	n/a	n/a	CueFaces
390.856	2.008	0.702	L	Faces
392.864	1.037	n/a	n/a	ITI
393.901	2.008	1.232	R	Faces
395.909	1.021	n/a	n/a	ITI
396.93	2.008	0.899	R	Faces
398.938	1.071	n/a	n/a	ITI
400.009	2.008	0.724	R	Faces
402.017	1.02	n/a	n/a	ITI
403.037	2.008	0.76	L	Faces
405.045	1.055	n/a	n/a	ITI
406.1	2.008	0.697	L	Faces
408.108	3.012	n/a	n/a	CueShapes
411.12	2.008	0.661	L	Shapes
413.128	1.054	n/a	n/a	ITI
414.182	2.008	0.711	R	Shapes
416.19	1.054	n/a	n/a	ITI
417.244	2.008	0.729	R	Shapes
419.252	1.054	n/a	n/a	ITI
420.306	2.008	0.803	L	Shapes
422.314	1.054	n/a	n/a	ITI
423.368	2.008	0.581	L	Shapes
425.376	1.054	n/a	n/a	ITI
426.43	2.008	0.471	L	Shapes
